"Title","Director","Year","Country","Synopsis","Image","TitleTreatment","Artwork","FocalX","FocalY","OurTake","TrailerURL","PreviewURL"
"Félicité","Alain Gomis","2017","France, Belgium","Félicité, free and proud, is a singer in the evenings in a bar in Kinshasa. Her life changes when her 14-year-old son is the victim of a motorcycle accident. To save him, she begins a frantic race through the streets of an electric Kinshasa, a world of music and dreams.","https://assets.mubicdn.net/images/film/163327/image-w448.jpg?1745493469","","https://images.mubicdn.net/images/artworks/791746/cache-791746-1751898423/images-original.png","0.543175","0.685644","A headstrong yet vulnerable, playful yet vehement woman is the indelible titular character in Alain Gomis’s Silver Bear winner, shot on location in Kinshasa. Lifted by performances from renowned Congolese artists, Félicité pushes against the weight of poverty with the exuberant energy of music.","https://trailers.mubicdn.net/163327/optimised/720p-t-felicite_en_us_1224_720_1512756628.mp4","https://trailers.mubicdn.net/163327/optimised/240p-t-felicite_en_us_1224_720_1512756628.mp4"
"On Body and Soul","Ildikó Enyedi","2017","Hungary","Two introverted people, both workers at an abattoir, find out by chance that they share the same dream every night. At first, they are puzzled and incredulous, but as they begin to accept this strange coincidence, they try to recreate in broad daylight what happens in their shared subconscious.","https://assets.mubicdn.net/images/film/162643/image-w448.jpg?1745493423","","https://images.mubicdn.net/images/artworks/821636/cache-821636-1752012253/images-original.png","0.534819","0.475248","After an 18-year hiatus, Ildikó Enyedi returned to directing with this serene, astute dissection of loneliness, taking home the top prize at Berlinale and an Oscar® nomination for best foreign language film. An unexpected love story suffused with surreal beauty and an undercurrent of black humour.","https://trailers.mubicdn.net/162643/optimised/1080p-t-on-body-and-soul_en_us_1505227498.mp4","https://trailers.mubicdn.net/162643/optimised/240p-t-on-body-and-soul_en_us_1505227498.mp4"
"Slack Bay","Bruno Dumont","2016","France, Germany","Northern France, 1910. The bourgeois Van Peteghem family return to their towering mansion above ‘Slack Bay’ every summer. An unlikely romance blossoms between the mischievous Bille Van Peteghem and local mussel-gatherer, ‘Ma Loute’. Meanwhile, a series of mysterious disappearances are taking place.","https://assets.mubicdn.net/images/film/134930/image-w448.jpg?1745492754","","https://images.mubicdn.net/images/artworks/800235/cache-800235-1751989905/images-original.png","0.398329","0.45297","No one’s enjoying Dumont’s foray into comedy more than us. The former king of New French Extremity has proven to take slapstick like a duck to water with this darkly twisted, hysterically funny whodunnit meets class satire. Plus—to close our devoted tribute—Binoche like you’ve never seen her before.","https://trailers.mubicdn.net/134930/optimised/1080p-t-slack-bay_en_us_1495210661.mp4","https://trailers.mubicdn.net/134930/optimised/240p-t-slack-bay_en_us_1495210661.mp4"
"The Happiest Day in the Life of Olli Mäki","Juho Kuosmanen","2016","Finland, Germany","Finland, 1962. Boxer Olli Mäki has a shot at the World Featherweight title. Immensely talented and equally modest, Olli’s small town life is transformed when he’s swept into national stardom and suddenly regarded as a symbol of his country. There’s only one problem: Olli has just fallen in love.","https://assets.mubicdn.net/images/film/153007/image-w448.jpg?1745492753","","https://images.mubicdn.net/images/artworks/828097/cache-828097-1752019089/images-original.png","0.558496","0.284653","A knock-out debut and the triumphant winner of Un Certain Regard at Cannes, this 60s-set Nordic charmer from Juho Kuosmanen is based on the true story of one of the most romantic of boxers. Shot on gorgeously monochrome 16mm film, there’s one thing for sure: this film will make you happier.","https://trailers.mubicdn.net/153007/optimised/720p-t-the-happiest-day-in-the-life-of-olli-maki_en_us_1280_720_1494948336.mp4","https://trailers.mubicdn.net/153007/optimised/240p-t-the-happiest-day-in-the-life-of-olli-maki_en_us_1280_720_1494948336.mp4"
"The Secret Agent","Kleber Mendonça Filho","2025","France, Brazil","Marcelo is a father on the run from a mysterious past. Arriving in Recife during Carnival, Marcelo is swept into a dizzying world of colour, noise, and unforgettable characters. As the city’s sights and sounds intensify, Marcelo’s true place within Recife’s intricate web of secrets begins to emerge.","https://assets.mubicdn.net/images/film/411498/image-w448.jpg?1771581654","https://images.mubicdn.net/images/artworks/951729/cache-951729-1773679193/images-original.png","https://images.mubicdn.net/images/artworks/914061/cache-914061-1771606248/images-original.png","0.42","0.34","Nominated for four Oscars® including Best Picture, Kleber Mendonça Filho’s anarchic political thriller stars Wagner Moura in a risky cat-and-mouse hunt. Mixing taut suspense with sly absurdism, this epoch-defining marvel reconstructs memories of the Brazilian military dictatorship in vivid colors.","https://trailers.mubicdn.net/411498/optimised/1080p-t-the-secret-agent-2025_en_us_1772102884.mp4","https://trailers.mubicdn.net/411498/optimised/240p-t-the-secret-agent-2025_en_us_1772102884.mp4"
"My Father's Shadow","Akinola Davies Jr.","2025","United Kingdom, Nigeria","Over the course of a single day’s journey into and around Lagos, Folarin and his young sons, Akin and Remi, reckon with their relationship while navigating a city on the precipice of democratic crisis. As details of Folarin’s life emerge, the strain in their connection becomes increasingly clear.","https://assets.mubicdn.net/images/film/410994/image-w448.jpg?1745503807","https://images.mubicdn.net/images/artworks/970446/cache-970446-1775810985/images-original.png","https://images.mubicdn.net/images/artworks/876330/cache-876330-1766440853/images-original.png","0.54","0.44","The first Nigerian film ever to screen in Official Selection at Cannes, this prizewinning debut feature from Akinola Davies Jr. is steeped in feeling and lyrical imagery. Bathing the father-son bond in a tender glow, this vibrant coming-of-age tale gathers up precious things amid political tumult.","https://trailers.mubicdn.net/410994/optimised/1080p-t-my-father-s-shadow_en_us_1775812999.mp4","https://trailers.mubicdn.net/410994/optimised/240p-t-my-father-s-shadow_en_us_1775812999.mp4"
"Discipline","Mona Fastvold","2026","United States","Northern Italy. In an otherwise uninhabited boarding school, two figures—a masked puppeteer, a life-size doll—awake in the same bed. Along with other identical pairings, they dress for the day and start their routine: from inspection, to playtime, to lunch. But order gradually gives way to ecstasy.","https://assets.mubicdn.net/images/film/465582/image-w448.jpg?1772538660","","https://images.mubicdn.net/images/artworks/946933/cache-946933-1773212345/images-original.png","0.47","0.35","Mona Fastvold’s hypnotic short—soundtracked by Daniel Blumberg—is captivated by similarly rapturous rhythms as crescendo in The Testament of Ann Lee. With anonymity and synchronicity twisting to sudden abandon, Discipline is an eerie study in girlhood that is performed, tried fitfully on for size.","https://trailers.mubicdn.net/465582/optimised/1080p-t-_en_us_1772718839.mp4","https://trailers.mubicdn.net/465582/optimised/240p-t-_en_us_1772718839.mp4"
"A Regular Woman","Sherry Hormann","2019","Germany","Hatun Ayhrun Sürücü, a German woman of Kurdish-Turkish descent, was shot dead by her brothers at a Berlin bus stop on February 7, 2005. These are the events that led to her death, as she struggled for freedom and self-determined life in the face of her family’s opposition.","https://assets.mubicdn.net/images/film/228443/image-w448.jpg?1745495771","","https://images.mubicdn.net/images/artworks/913765/cache-913765-1770042437/images-original.png","0.49","0.45","Dramatizing a real-life case of familial femicide that sent shockwaves across Germany, Sherry Hormann’s tender portrait imagines the ordinary hopes and dreams that dare to bloom before tragedy cruelly strikes. A searing indictment of patriarchal intolerance that also lends a voice to the victim.","https://trailers.mubicdn.net/228443/optimised/720p-t-a-regular-woman_en_us_1717.211_1280_720_1635777826.mp4","https://trailers.mubicdn.net/228443/optimised/240p-t-a-regular-woman_en_us_1717.211_1280_720_1635777826.mp4"
"Thelma & Louise","Ridley Scott","1991","United States, United Kingdom","Independent and strong-willed Louise persuades her timid friend Thelma to leave her controlling husband for a road trip. But when Louise rescues Thelma from an assault at a bar, the two flee across the country, turning to crime and finding unexpected freedom and empowerment on the run.","https://assets.mubicdn.net/images/film/17147/image-w448.jpg?1762361235","","https://images.mubicdn.net/images/artworks/881803/cache-881803-1762361351/images-original.png","0.56","0.81","Sparking debate upon its release—and not long after hailed as a classic—this iconic drama earned first-time screenwriter Callie Khouri an Academy Award® for Best Screenplay. Fueled by a pair of vibrant, enthralling lead performances, Thelma & Louise is a feminist road trip for the ages.","https://trailers.mubicdn.net/17147/optimised/720p-t-thelma-louise_en_us_1173.021_1280_720_1574225311.mp4","https://trailers.mubicdn.net/17147/optimised/240p-t-thelma-louise_en_us_1173.021_1280_720_1574225311.mp4"
"Ingrid Goes West","Matt Spicer","2017","United States","Ingrid is an unhinged social media stalker with a history of confusing “likes” for meaningful relationships. Taylor is an “influencer” whose perfectly curated lifestyle becomes Ingrid’s latest obsession. When Ingrid moves to LA, she manages to insinuate herself into the social media star’s life.","https://assets.mubicdn.net/images/film/158264/image-w448.jpg?1745493395","https://images.mubicdn.net/images/artworks/949260/cache-949260-1773331596/images-original.png","https://images.mubicdn.net/images/artworks/834055/cache-834055-1752025303/images-original.png","0.795881","0.304001","Soaked in California sun yet rooted in the darkest depths of obsession, Ingrid Goes West is a timely satire that examines our toxic relationship with social media. Aubrey Plaza’s performance as the titular Insta-stalker is as unhinged as it is layered, blurring the lines between empathy and pity.","https://trailers.mubicdn.net/158264/optimised/720p-t-ingrid-goes-west_en_us_585.84_1280_720_1617043243.mp4","https://trailers.mubicdn.net/158264/optimised/240p-t-ingrid-goes-west_en_us_585.84_1280_720_1617043243.mp4"
"Thoroughbreds","Cory Finley","2017","United States","Two teenage girls in suburban Connecticut rekindle their unlikely friendship after years of growing apart. In the process, they learn that neither is what she seems to be, and that a murder might solve both of their problems.","https://assets.mubicdn.net/images/film/155406/image-w448.jpg?1773338025","","https://images.mubicdn.net/images/artworks/949277/cache-949277-1773338206/images-original.png","0.52","0.35","An early showcase for Anya Taylor-Joy and Olivia Cooke’s talents, this wicked high-society satire plots a perfect Hitchcockian murder. A dark morality tale spun from inside the ivory towers of upper-middle-class America, Thoroughbreds is shaded with the deadpan humor of a Wes Anderson film.","https://trailers.mubicdn.net/155406/optimised/1080p-t-thoroughbred_en_us_2649.108_1920_1080_1770215599.mp4","https://trailers.mubicdn.net/155406/optimised/240p-t-thoroughbred_en_us_2649.108_1920_1080_1770215599.mp4"
