row_idx,prototype_collection_title,real_mubi_slug,real_collection_title,verification_status,film_title,film_director,film_year,film_country,film_status
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,What You Gonna Do When the World's on Fire?,Roberto Minervini,2018,Italy,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,Sibyl,Justine Triet,2019,France,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,The Nile Hilton Incident,Tarik Saleh,2017,Sweden,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,The Killing of a Sacred Deer,Yorgos Lanthimos,2017,Ireland,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,Blood of My Blood,Marco Bellocchio,2015,Italy,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,Winter's Bone,Debra Granik,2010,United States,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,Bad Tales,"Damiano D'Innocenzo, Fabio D'Innocenzo",2020,Italy,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,Babyteeth,Shannon Murphy,2019,Australia,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,Crossing,Levan Akin,2024,Sweden,real_but_missing_from_prototype
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,Ennio,Giuseppe Tornatore,2021,Italy,FABRICATED_IN_PROTOTYPE_NOT_REAL
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,Infinite Football,Corneliu Porumboiu,2018,Romania,FABRICATED_IN_PROTOTYPE_NOT_REAL
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,"So Long, My Son",Wang Xiaoshuai,2019,China,FABRICATED_IN_PROTOTYPE_NOT_REAL
21,FILM FESTIVAL FAVORITES,film-festival-favorites,FILM FESTIVAL FAVORITES,verified_discrepancy,I Am Not a Witch,Rungano Nyoni,2017,"Zambia, United Kingdom",FABRICATED_IN_PROTOTYPE_NOT_REAL
22,SHOOTING STARS: HOLLYWOOD'S NEXT LEGENDS,shooting-stars,SHOOTING STARS: HOLLYWOOD'S NEXT LEGENDS,verified_match,Good Time,"Josh Safdie, Benny Safdie",2017,United States,real_and_in_prototype
22,SHOOTING STARS: HOLLYWOOD'S NEXT LEGENDS,shooting-stars,SHOOTING STARS: HOLLYWOOD'S NEXT LEGENDS,verified_match,Winter's Bone,Debra Granik,2010,United States,real_and_in_prototype
22,SHOOTING STARS: HOLLYWOOD'S NEXT LEGENDS,shooting-stars,SHOOTING STARS: HOLLYWOOD'S NEXT LEGENDS,verified_match,The Mastermind,Kelly Reichardt,2025,United States,real_and_in_prototype
22,SHOOTING STARS: HOLLYWOOD'S NEXT LEGENDS,shooting-stars,SHOOTING STARS: HOLLYWOOD'S NEXT LEGENDS,verified_match,"Sorry, Baby",Eva Victor,2025,United States,real_and_in_prototype
22,SHOOTING STARS: HOLLYWOOD'S NEXT LEGENDS,shooting-stars,SHOOTING STARS: HOLLYWOOD'S NEXT LEGENDS,verified_match,Minari,Lee Isaac Chung,2020,United States,real_and_in_prototype
22,SHOOTING STARS: HOLLYWOOD'S NEXT LEGENDS,shooting-stars,SHOOTING STARS: HOLLYWOOD'S NEXT LEGENDS,verified_match,Priscilla,Sofia Coppola,2023,United States,real_and_in_prototype
22,SHOOTING STARS: HOLLYWOOD'S NEXT LEGENDS,shooting-stars,SHOOTING STARS: HOLLYWOOD'S NEXT LEGENDS,verified_match,Aftersun,Charlotte Wells,2022,United Kingdom,real_and_in_prototype
22,SHOOTING STARS: HOLLYWOOD'S NEXT LEGENDS,shooting-stars,SHOOTING STARS: HOLLYWOOD'S NEXT LEGENDS,verified_match,Shiva Baby,Emma Seligman,2020,United States,real_and_in_prototype
23,“BIG FIVE” OSCAR WINNERS,big-five,“BIG FIVE” OSCAR WINNERS,verified_discrepancy,Thelma & Louise,Ridley Scott,1991,United States,real_and_in_prototype
23,“BIG FIVE” OSCAR WINNERS,big-five,“BIG FIVE” OSCAR WINNERS,verified_discrepancy,Fargo,Joel Coen,1996,United States,real_and_in_prototype
23,“BIG FIVE” OSCAR WINNERS,big-five,“BIG FIVE” OSCAR WINNERS,verified_discrepancy,The Silence of the Lambs,Jonathan Demme,1991,United States,real_but_missing_from_prototype
23,“BIG FIVE” OSCAR WINNERS,big-five,“BIG FIVE” OSCAR WINNERS,verified_discrepancy,Midnight Cowboy,John Schlesinger,1969,United States,real_and_in_prototype
23,“BIG FIVE” OSCAR WINNERS,big-five,“BIG FIVE” OSCAR WINNERS,verified_discrepancy,In the Heat of the Night,Norman Jewison,1967,United States,real_and_in_prototype
23,“BIG FIVE” OSCAR WINNERS,big-five,“BIG FIVE” OSCAR WINNERS,verified_discrepancy,Moonstruck,Norman Jewison,1987,United States,real_but_missing_from_prototype
23,“BIG FIVE” OSCAR WINNERS,big-five,“BIG FIVE” OSCAR WINNERS,verified_discrepancy,The Apartment,Billy Wilder,1960,United States,real_and_in_prototype
23,“BIG FIVE” OSCAR WINNERS,big-five,“BIG FIVE” OSCAR WINNERS,verified_discrepancy,The Graduate,Mike Nichols,1967,United States,real_and_in_prototype
23,“BIG FIVE” OSCAR WINNERS,big-five,“BIG FIVE” OSCAR WINNERS,verified_discrepancy,Parasite,Bong Joon Ho,2019,South Korea,FABRICATED_IN_PROTOTYPE_NOT_REAL
23,“BIG FIVE” OSCAR WINNERS,big-five,“BIG FIVE” OSCAR WINNERS,verified_discrepancy,The Wrestler,Darren Aronofsky,2008,"United States, France",FABRICATED_IN_PROTOTYPE_NOT_REAL
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,Lars and the Real Girl,Craig Gillespie,2007,United States,real_but_missing_from_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,Shithouse,Cooper Raiff,2020,United States,real_but_missing_from_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,The Myth of the American Sleepover,David Robert Mitchell,2010,United States,real_but_missing_from_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,Not a Pretty Picture,Martha Coolidge,1976,United States,real_but_missing_from_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,Adaptation.,Spike Jonze,2002,United States,real_but_missing_from_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,Bones and All,Luca Guadagnino,2022,United States,real_but_missing_from_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,Ingrid Goes West,Matt Spicer,2017,United States,real_and_in_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,Good Time,"Josh Safdie, Benny Safdie",2017,United States,real_but_missing_from_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,Winter's Bone,Debra Granik,2010,United States,real_but_missing_from_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,The Cathedral,Ricky D'Ambrose,2021,United States,real_and_in_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,"Sorry, Baby",Eva Victor,2025,United States,real_and_in_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,River of Grass,Kelly Reichardt,1994,United States,real_and_in_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,Old Joy,Kelly Reichardt,2006,United States,real_but_missing_from_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,Good One,India Donaldson,2024,United States,real_but_missing_from_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,Tendaberry,Haley Elizabeth Anderson,2024,United States,real_but_missing_from_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,Actual People,Kit Zauhar,2021,United States,real_but_missing_from_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,This Closeness,Kit Zauhar,2023,United States,real_but_missing_from_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,45365,"Bill Ross IV, Turner Ross",2009,United States,real_but_missing_from_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,Shiva Baby,Emma Seligman,2020,United States,real_but_missing_from_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,Cryptozoo,Dash Shaw,2021,United States,real_but_missing_from_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,Madeline's Madeline,Josephine Decker,2018,United States,real_but_missing_from_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,Radio Mary,Gary Walkow,2017,United States,real_but_missing_from_prototype
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,On the Seventh Day,Jim McKay,2017,United States,FABRICATED_IN_PROTOTYPE_NOT_REAL
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,The Unknown Country,Morrisa Maltz,2022,United States,FABRICATED_IN_PROTOTYPE_NOT_REAL
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,Certain Women,Kelly Reichardt,2016,United States,FABRICATED_IN_PROTOTYPE_NOT_REAL
24,AMERICAN INDIES,indies,AMERICAN INDIES,verified_discrepancy,Familiar Touch,Sarah Friedland,2024,United States,FABRICATED_IN_PROTOTYPE_NOT_REAL
