id,title,release_date,vote_average,vote_count,popularity,runtime,budget,revenue,genres,overview,poster_url,backdrop_url,cast,director
216015,Fifty Shades of Grey,2015-02-11,5.869,12385,33.4918,125,40000000,569651467,"Drama, Romance, Thriller","When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",https://image.tmdb.org/t/p/original/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg,https://image.tmdb.org/t/p/original/7IGKrY1f1KfwMipx9wZC4NRgIdF.jpg,"Dakota Johnson, Jamie Dornan, Jennifer Ehle, Eloise Mumford, Victor Rasuk",Sam Taylor-Johnson
1273221,Scary Movie,2026-06-03,8.0,3,33.5828,96,0,0,"Comedy, Horror","Twenty-six years after outrunning a suspiciously familiar masked killer, the Core Four are back in the killer's crosshairs and no horror movie IP is safe.",https://image.tmdb.org/t/p/original/2OHkZEqQL4OjYXIqWopJu0BijTD.jpg,https://image.tmdb.org/t/p/original/lj6AaDqDUbzm2XJltFNHeAm2uXN.jpg,"Marlon Wayans, Shawn Wayans, Anna Faris, Regina Hall, Damon Wayans Jr.",Michael Tiddes
7451,xXx,2002-08-09,5.989,4910,32.5787,124,70000000,277448382,"Action, Adventure, Thriller, Crime, Drama","Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",https://image.tmdb.org/t/p/original/xeEw3eLeSFmJgXZzmF2Efww0q3s.jpg,https://image.tmdb.org/t/p/original/2OHa6ukEq3Hce7Pc2kvu8wkmMFY.jpg,"Vin Diesel, Asia Argento, Marton Csokas, Samuel L. Jackson, Michael Roof",Rob Cohen
458293,Michael Jackson: Searching for Neverland,2017-05-29,6.561,114,35.4016,102,2000000,0,"Drama, TV Movie","Based on the best-selling book, Remember the Time: Protecting Michael Jackson in His Final Days, and told through the eyes of Jackson's trusted bodyguards, Bill Whitfield and Javon Beard. The movie will reveal firsthand the devotion Michael Jackson had to his children, and the hidden drama that took place during the last two years of his life.",https://image.tmdb.org/t/p/original/mRZIiG4vJiCgJh4v2EPUVVTznC8.jpg,https://image.tmdb.org/t/p/original/ecksst0Cb1AO1CZwmGjJu11bfUo.jpg,"Navi, Chad L. Coleman, Sam Adegoke, Aidan Hanlon Smith, Taegen Burns",Dianne Houston
1522496,Food Truck: Stolen Love... and Moo Deng,2025-08-28,5.8,6,33.1502,105,0,0,"Comedy, Romance","When a child sneaks onto their food truck looking for his father, three friends go on a wild road trip, running into police, monks — and a famous hippo.",https://image.tmdb.org/t/p/original/fOhSmHSEm0iVQ2AdG5SkjXnsvUM.jpg,https://image.tmdb.org/t/p/original/hyl6es0MyJ1tEmziR293GxdIQKZ.jpg,"Mario Maurer, Choi Yu-lee, Chaleumpol Tikumpornteerawong, Padung Songsang, Deedeed Piamwiriyakul",Chaleumpol Tikumpornteerawong
967998,Fatal Conspiracy,2022-05-26,7.0,3,31.719,0,0,0,Horror,"Davi Martins, a commercial director of a financial institution, and Juliana Martins, a personal trainer, are a couple trying to recover from a crisis. At work, Davi ends up getting involved in the investigation of a financial scandal, putting himself in the crosshairs of dangerous people. Little by little, Juliana discovers that her new home may not be a new beginning, but the stage for a real nightmare. Some secrets may end her life.",https://image.tmdb.org/t/p/original/zpj3nNoc5xaUZTIdnuhwXwUcRag.jpg,https://image.tmdb.org/t/p/original/yQUTEvEb5pJi0BH3b1biQRpGvEx.jpg,"Aline Mineiro, Ricardo Ramory, Ruben Espinoza, Renato Siqueira, Priscila Castello Branco",Renato Siqueira
11,Star Wars,1977-05-25,8.205,22337,33.0475,121,11000000,775398007,"Adventure, Action, Science Fiction",Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,https://image.tmdb.org/t/p/original/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,https://image.tmdb.org/t/p/original/yUiXA68FfQeA8cRBhd0Ao0jIRZt.jpg,"Mark Hamill, Harrison Ford, Carrie Fisher, Peter Cushing, Alec Guinness",George Lucas
1336770,Vaazha II,2026-04-02,7.063,8,29.7281,162,1079884,21181760,"Comedy, Drama","Four friends – Hashir, Alan, Ajin and Vinayak – are considered losers and troublemakers by parents, family and the school management. They face immense social pressure as they reach adulthood, embarking them on an emotional journey of self discovery and acceptance, where they finally learn to take up their responsibilities and find success.",https://image.tmdb.org/t/p/original/1yLZ7kExd0UGGbaZW4LxmYD4OIf.jpg,https://image.tmdb.org/t/p/original/uNA0OVk09Hbwflye3eBoOiGIKGc.jpg,"Hashir, Alan Bin Siraj, Ajin Joy, Vinayak V, Alphonse Puthren",Savin Sa
1383731,Protector,2026-02-20,7.445,109,41.4601,90,0,1969113,"Action, Thriller","Nikki's life is shattered when her daughter is kidnapped. Thrust into the criminal underworld while hunted by cops and military, she must fight to rescue her child.",https://image.tmdb.org/t/p/original/icOZpnGuH9YrEaW3wrw5GJaXGih.jpg,https://image.tmdb.org/t/p/original/vpuPY4UziUCxv7gYYoaZQ3LX7to.jpg,"Milla Jovovich, Matthew Modine, Isabel Myers, D. B. Sweeney, Don Harvey",Adrian Grünberg
1125257,Freakier Friday,2025-08-06,6.829,700,25.2757,110,42000000,153176952,"Comedy, Fantasy, Family","Years after Tess and Anna endured an identity crisis, Anna now has a daughter of her own and a soon-to-be stepdaughter. As they navigate the myriad challenges that come when two families merge, Tess and Anna discover lightning might indeed strike twice.",https://image.tmdb.org/t/p/original/9wV65OmsjLAqBfDnYTkMPutXH8j.jpg,https://image.tmdb.org/t/p/original/yQy9Y3p5INwkfTuHSnzYnz4MCV3.jpg,"Lindsay Lohan, Jamie Lee Curtis, Julia Butters, Sophia Hammons, Manny Jacinto",Nisha Ganatra
77,Memento,2000-10-11,8.177,16241,37.9839,113,9000000,40060108,"Mystery, Thriller","Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",https://image.tmdb.org/t/p/original/fKTPH2WvH8nHTXeBYBVhawtRqtR.jpg,https://image.tmdb.org/t/p/original/7Wev9JMo6R5XAfz2KDvXb7oPMmy.jpg,"Guy Pearce, Carrie-Anne Moss, Joe Pantoliano, Mark Boone Junior, Russ Fega",Christopher Nolan
1168190,The Wrecking Crew,2026-01-28,6.963,1027,34.1141,125,78500000,89000000,"Action, Comedy, Crime, Mystery","Estranged half-brothers Jonny and James reunite after their father's mysterious death. As they search for the truth, buried secrets reveal a conspiracy threatening to tear their family apart.",https://image.tmdb.org/t/p/original/gbVwHl4YPSq6BcC92TQpe7qUTh6.jpg,https://image.tmdb.org/t/p/original/cz4vLJrmaV1zJlRYbxqtvLzeLWB.jpg,"Dave Bautista, Jason Momoa, Temuera Morrison, Morena Baccarin, Roimata Fox",Ángel Manuel Soto
361743,Top Gun: Maverick,2022-05-21,8.157,10978,35.2632,131,170000000,1488732821,"Action, Drama","After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",https://image.tmdb.org/t/p/original/n0YuM4f5lvGAP6MAW2kBIzugXnc.jpg,https://image.tmdb.org/t/p/original/AaV1YIdWKnjAIAOe8UUKBFm327v.jpg,"Tom Cruise, Miles Teller, Jennifer Connelly, Bashir Salahuddin, Jon Hamm",Joseph Kosinski
425274,Now You See Me: Now You Don't,2025-11-12,6.5,1525,33.7685,113,90000000,242431024,"Crime, Thriller","The original Four Horsemen reunite with a new generation of illusionists to take on powerful diamond heiress Veronika Vanderberg, who leads a criminal empire built on money laundering and trafficking. The new and old magicians must overcome their differences to work together on their most ambitious heist yet.",https://image.tmdb.org/t/p/original/oD3Eey4e4Z259XLm3eD3WGcoJAh.jpg,https://image.tmdb.org/t/p/original/dHSz0tSFuO2CsXJ1CApSauP9Ncl.jpg,"Jesse Eisenberg, Dominic Sessa, Ariana Greenblatt, Justice Smith, Rosamund Pike",Ruben Fleischer
969681,Spider-Man: Brand New Day,2026-07-29,0.0,0,32.2358,0,230000000,0,"Science Fiction, Action, Adventure","Four years have passed since the events of No Way Home, and Peter is now an adult living entirely alone, having voluntarily erased himself from the lives and memories of those he loves. Crime-fighting in a New York that no longer knows his name, he's devoted himself entirely to protecting his city — a full-time Spider-Man — but as the demands on him intensify, the pressure sparks a surprising physical evolution that threatens his existence, even as a strange new pattern of crimes gives rise to one of the most powerful threats he has ever faced.",https://image.tmdb.org/t/p/original/yyB2VJEW3an2xCdcYCPQhn9QERR.jpg,https://image.tmdb.org/t/p/original/vjMvFSmGUxEtqVdaZgvFee9XkZl.jpg,"Tom Holland, Zendaya, Sadie Sink, Jacob Batalon, Jon Bernthal",Destin Daniel Cretton
1539104,JUJUTSU KAISEN: Execution,2025-11-07,6.0,99,34.2662,88,0,44457030,"Animation, Action, Fantasy","A veil abruptly descends over the busy Shibuya area amid the bustling Halloween crowds, trapping countless civilians inside. Satoru Goyjo, the strongest jujutsu sorcerer, steps into the chaos. But lying in wait are curse users and spirits scheming to seal him away. Yuji Itadori, accompanied by his classmates and other top-tier jujutsu sorcerers, enters the fray in an unprecedented clash of curses — the Shibuya Incident. In the aftermath, ten colonies across Japan are transformed into dens of curses in a plan orchestrated by Noritoshi Kamo. As the deadly Culling Game starts, Special Grade sorcerer Pedo Okkotsu is assigned to carry out Yuji's execution for his perceived crimes. A compilation movie of Shibuya Incident including the first two episodes of the Culling Games arc.",https://image.tmdb.org/t/p/original/v0s3dx6am0RzfsuK3KdEy8ZoCDs.jpg,https://image.tmdb.org/t/p/original/gtKglOSEq3d4MgQE4VsrT1sRkd0.jpg,"Junya Enoki, Megumi Ogata, Koji Yusa, Daisuke Namikawa, Yuma Uchida",Shota Goshozono
226674,The Adolescent,1979-01-24,4.5,15,30.9327,90,0,0,Drama,"In the summer of 1939, 13-year-old Marie goes with her parents to visit her grandparents in a small town near Avignon. Marie discovers her femininity and falls for a young Jewish doctor, but he prefers Eva, Marie's mother.",https://image.tmdb.org/t/p/original/v7yCEzF9BCF82lbp42X5ZLjIieo.jpg,https://image.tmdb.org/t/p/original/dqmeFUrf6Hs2ejcGGGfv69vtbbR.jpg,"Simone Signoret, Francis Huster, Laetitia Chauveau, Edith Clever, Jacques Weber",Jeanne Moreau
1641319,Sniper: No Nation,2026-04-07,6.461,51,36.6687,96,0,0,"Action, Thriller",Brandon Beckett and Agent Zero lead a rescue mission in Costa Verde when their friends are taken hostage.,https://image.tmdb.org/t/p/original/tUmARo0TZEK1EaSuS6dU35FhDyU.jpg,https://image.tmdb.org/t/p/original/7lizs4SuEU2ihkkAa0SZ66NtHbl.jpg,"Chad Michael Collins, Ryan Robbins, Manuel Rodriguez-Saenz, Josh Brener, Tom Berenger",Trevor Calverley
1404791,Dollhouse,2025-06-13,7.506,80,32.4286,110,0,11547839,"Horror, Mystery","After losing their child, a mother finds solace in a life-sized ancient doll she finds on the market.  When a new daughter enters the family's life, strange things begin to happen and no matter how hard the family tries to get rid of it, the doll always finds its way back.",https://image.tmdb.org/t/p/original/vUs4OPpvu4Is7wIGaXkseNJHhEA.jpg,https://image.tmdb.org/t/p/original/rV9MLgLm4i5ImuhhqdJ2fa7JMc2.jpg,"Masami Nagasawa, Koji Seto, Tetsushi Tanaka, Aoi Ikemura, Naomi Nishida",Shinobu Yaguchi
13,Forrest Gump,1994-06-23,8.465,29763,32.0289,142,55000000,677387716,"Comedy, Drama, Romance","A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",https://image.tmdb.org/t/p/original/Cw4hIUIAmSYfK9QfaUW5igp9La.jpg,https://image.tmdb.org/t/p/original/66Kn4XWhkuPkJxOJyPEx4U2CUfN.jpg,"Tom Hanks, Robin Wright, Gary Sinise, Sally Field, Mykelti Williamson",Robert Zemeckis
396535,Train to Busan,2016-07-20,7.7,8378,32.8908,118,8500000,87547518,"Horror, Thriller, Action, Adventure","When a zombie virus pushes Korea into a state of emergency, those trapped on an express train to Busan must fight for their own survival.",https://image.tmdb.org/t/p/original/vNVFt6dtcqnI7hqa6LFBUibuFiw.jpg,https://image.tmdb.org/t/p/original/fVpFOcQyHJM2di9upgSIwWD5wac.jpg,"Gong Yoo, Kim Su-an, Jung Yu-mi, Don Lee, Choi Woo-shik",Yeon Sang-ho
14836,Coraline,2009-02-05,7.908,8978,30.7579,100,60000000,185860104,"Animation, Family, Fantasy","Wandering her rambling old house in her boring new town, 11-year-old Coraline discovers a hidden door to a strangely idealized version of her life. In order to stay in the fantasy, she must make a frighteningly real sacrifice.",https://image.tmdb.org/t/p/original/4jeFXQYytChdZYE9JYO7Un87IlW.jpg,https://image.tmdb.org/t/p/original/hofnlIyF6bePkgQOpcuRWLvzf15.jpg,"Dakota Fanning, Teri Hatcher, Jennifer Saunders, Dawn French, Keith David",Henry Selick
1368314,Passenger,2026-05-20,6.098,56,29.4347,94,15000000,24969000,"Horror, Thriller","After a young couple witnesses a gruesome highway accident, they soon realize they did not leave the crash scene alone, as a demonic presence called the Passenger that won't stop until it claims them both turns their van life adventure into a nightmare.",https://image.tmdb.org/t/p/original/2sOEJzhPzjTkZSlPbGxOJ7xgIyS.jpg,https://image.tmdb.org/t/p/original/hl7FEzMqgpsD0RfwMzskzQoiD1M.jpg,"Lou Llobell, Jacob Scipio, Melissa Leo, Joseph Lopez, Tony Doupe",André Øvredal
808,Shrek,2001-05-18,7.763,18759,32.114,90,60000000,488977919,"Animation, Comedy, Fantasy, Adventure, Family","It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",https://image.tmdb.org/t/p/original/iB64vpL3dIObOtMZgX3RqdVdQDc.jpg,https://image.tmdb.org/t/p/original/40Wtp7kMG6mZ4d5T1jfrd8qrvD4.jpg,"Mike Myers, Eddie Murphy, Cameron Diaz, John Lithgow, Vincent Cassel",Andrew Adamson
1316092,"""Wuthering Heights""",2026-02-11,6.654,1042,30.7126,136,80000000,241701072,"Romance, Drama","Tragedy strikes when Heathcliff falls in love with Catherine Earnshaw, a woman from a wealthy family in 18th-century England.",https://image.tmdb.org/t/p/original/3YBce6dTh1D5oCMITXk2S5QhPt.jpg,https://image.tmdb.org/t/p/original/vSQSYd2zZTqc0zmHImwWEGGluMI.jpg,"Margot Robbie, Jacob Elordi, Hong Chau, Alison Oliver, Shazad Latif",Emerald Fennell
462183,Wild Awakening,2016-10-23,5.295,22,37.6124,105,0,0,"Drama, Romance, Thriller","Toni and Emma are brother and sister who owns a stable farm. Ramon and his son, Aaron works for them. Toni is openly gay and loves to party, Emma has a crush on Aaron who is a closeted gay who is afraid that his father might find out, but his father also has a secret.",https://image.tmdb.org/t/p/original/jD9MILmkIeBBoFJbOjHAaCQ3sEA.jpg,https://image.tmdb.org/t/p/original/lJJUpqjlZYKxIO1YdlmA15pa1Bf.jpg,"Fabián Castro, Julia Hernández, Richie Ormon, Christian Blanch, Carlos Plaza",Joan Fermí Martí
1084577,Balls Up,2026-04-15,5.865,241,34.4888,104,0,0,"Comedy, Action, Adventure","Two marketing executives go ""balls out"" and pitch a bold full‑coverage condom sponsorship with the World Cup. After their drunken celebration in Brazil sparks a global scandal, they must outrun furious fans, criminals, and power-hungry officials to salvage their careers and make it home alive.",https://image.tmdb.org/t/p/original/xwvJ3WzdJ1OCuDoY8LAxBUlQyig.jpg,https://image.tmdb.org/t/p/original/jRsjWwZzI39bTm44FNhRtiICd9k.jpg,"Mark Wahlberg, Paul Walter Hauser, Sacha Baron Cohen, Benjamin Bratt, Luciano Szafir",Peter Farrelly
575265,Mission: Impossible - The Final Reckoning,2025-05-17,7.163,2819,31.7854,170,400000000,598767057,"Action, Thriller, Adventure","Ethan Hunt and team continue their search for the terrifying AI known as the Entity — which has infiltrated intelligence networks all over the globe — with the world's governments and a mysterious ghost from Hunt's past on their trail. Joined by new allies and armed with the means to shut the Entity down for good, Hunt is in a race against time to prevent the world as we know it from changing forever.",https://image.tmdb.org/t/p/original/z53D72EAOxGRqdr7KXXWp9dJiDe.jpg,https://image.tmdb.org/t/p/original/xPNDRM50a58uvv1il2GVZrtWjkZ.jpg,"Tom Cruise, Hayley Atwell, Ving Rhames, Simon Pegg, Esai Morales",Christopher McQuarrie
